,autonomy_level=autonomous,autonomy_level=consultative,autonomy_level=human_in_the_loop,autonomy_level=unknown,data_flow_direction=bidirectional,data_flow_direction=inbound,data_flow_direction=outbound,data_flow_direction=processing,data_flow_direction=unknown,domain_industry_vertical=creative_design,domain_industry_vertical=education_academic,domain_industry_vertical=finance_accounting,domain_industry_vertical=general_cross_functional,domain_industry_vertical=hr_people,domain_industry_vertical=it_engineering,domain_industry_vertical=legal_compliance,domain_industry_vertical=marketing_content,domain_industry_vertical=personal_productivity,domain_industry_vertical=project_management_ops,domain_industry_vertical=sales_crm,domain_industry_vertical=unknown,domain_knowledge_depth=deep,domain_knowledge_depth=light,domain_knowledge_depth=moderate,domain_knowledge_depth=none,domain_knowledge_depth=unknown,execution_dataset=collection_scoped,execution_dataset=collection_unbounded,execution_dataset=single_asset_from_user,execution_dataset=single_event_data,execution_dataset=single_user_prompt,execution_dataset=unknown,external_integration_scope=calendar_integration,external_integration_scope=clickup_only,external_integration_scope=email_integration,external_integration_scope=multiple_external_systems,external_integration_scope=unknown,external_integration_scope=web_research_integration,functional_archetype=analyzer,functional_archetype=communicator,functional_archetype=creator,functional_archetype=enforcer,functional_archetype=monitor,functional_archetype=organizer,functional_archetype=unknown,implied_end_date=false,implied_end_date=true,implied_end_date=unknown,operational_scope=branching_workflow,operational_scope=multi_workflow_orchestration,operational_scope=sequential_workflow,operational_scope=single_action,operational_scope=unknown,output_modality=email_external_message,output_modality=messages,output_modality=structured_document,output_modality=task_artifact,output_modality=unknown,output_modality=visual_image,state_persistence=state_accumulating,state_persistence=state_referencing,state_persistence=stateless,state_persistence=unknown,team_orientation=individual,team_orientation=larger_team,team_orientation=small_team,team_orientation=unknown,tone_and_persona=casual_friendly,tone_and_persona=empathetic_supportive,tone_and_persona=professional_formal,tone_and_persona=technical_precise,tone_and_persona=unknown,use_case_context=entertainment,use_case_context=general_productivity,use_case_context=personal_productivity,use_case_context=personal_use_case,use_case_context=specific_use_case,use_case_context=test_or_placeholder,use_case_context=unknown
execution_dataset=collection_scoped,0.13096019947994866,-0.20060653352087168,0.0944161522487882,-0.033371690087965984,0.09955646178806338,0.011285219430280977,-0.3220279988509381,0.267856720413378,-0.02582017910177875,-0.20957214234851618,-0.12322413079608567,0.05363733035496228,-0.061474001069187864,0.014058820437342651,-0.020568414379092504,0.0003143037575344657,-0.043122546515368426,0.09276487857879467,0.21248250531015217,0.0734556016196193,-0.01072600330540939,0.029288306254023167,0.19624384697111755,-0.18936025697531236,-0.020595587819891546,-0.008264468715635754,1.0,-0.21114096723077305,-0.21944857704620388,-0.3681191591271754,-0.37189926546171326,-0.04411910032549517,0.06704407904783191,-0.018818479490188486,0.07828831461704688,0.027297490040266152,0.022285961180527312,-0.07233302153469107,0.08649061750122253,0.04330062225687786,-0.3705266671918359,0.0008898161866430088,0.2777830449144787,0.11369142504069975,-0.020778849453126996,-0.05107392956189412,0.05559017110050722,-0.01672001326586678,-0.013901727695337396,0.22846139055489456,-0.1224858594493579,-0.037992975679069285,-0.026372788547908133,0.04387573391811086,0.17313311401288678,-0.0541279754886843,0.017451374385870418,-0.042051465807075084,-0.2185504557575158,0.10922615761934801,-0.021793626567538908,-0.009495640946342185,-0.07512358135475856,-0.10285493883827275,0.07931657228762524,0.08957923937260724,-0.031307644758815985,-0.09893911433020809,-0.03129869916133941,0.11523495186792876,-0.006005908386895118,-0.0017623136057667234,-0.03536383535468356,0.042898899612449144,0.011060604945970953,-0.09647359682175533,0.025060309366776366,-0.01304622818004907,-0.008264468715635688
execution_dataset=collection_unbounded,0.13171075047295402,-0.11388163352559738,-0.024251752514099275,-0.013496372940077396,0.06080979252949108,-0.0070654892506081856,-0.1474537428164697,0.11633337700154524,-0.012845338600691881,-0.12374831441006334,-0.08914181889323983,-0.015883694712249426,-0.016428745223433936,-0.014135298223265839,-0.04023043207672364,-0.019067367299505592,-0.05926327278703734,0.07462558406383263,0.20525989711360046,-0.014306285148537696,-0.005533806988077453,-0.04643574876380963,0.08190848657581899,-0.18220843174544832,0.22453384046807098,-0.004263841193137354,-0.21114096723077305,1.0,-0.113218878887489,-0.18992166207853325,-0.19187191123044153,-0.02276212105638535,0.02487779308469912,-0.06460420720578901,0.02956913227402679,0.05184245758694643,0.01181803381908529,0.023447580701148076,0.07218422132686296,0.026169888356810594,-0.208781764816341,-0.022251630942672806,0.27714723322895113,-0.034430537446410316,-0.010720315762902395,0.05007975582801385,-0.04889774692644331,-0.010469787845831895,0.03659061553078138,0.03834138434247428,-0.05929527487166016,-0.02200728962665428,-0.013140042477843096,0.026957684295660173,0.16726169838067437,-0.0343973068329011,-0.08403879700283871,-0.0076645784932869885,-0.12195034314800043,0.026284333606802032,-0.010245872386026792,-0.009804614886890975,-0.01380998240079447,-0.05235368068320747,0.07868688150184172,0.011218353025269703,-0.006761268200071277,-0.027361388774364802,-0.016428380894254538,0.04445127458623386,-0.011920667373263465,-0.011503905574286172,-0.008907419597146879,0.19803353410199723,-0.007737776989062999,-0.08520698305936662,-0.13138538483961168,-0.005834004359376248,-0.004263841193137377
execution_dataset=single_asset_from_user,-0.012424256764828182,0.07541335155644947,-0.08283190102336171,-0.0014205735432796958,-0.0665705808921445,0.04448413168947217,0.16572713176927095,-0.13379768001397763,-0.011308538065757335,0.04040887405874235,0.23299500198080852,-0.00898453767884351,0.06599922393312152,-0.006692573045733964,-0.005947209999354236,0.012932259526275889,-0.027166050597601032,-0.06100588735709155,-0.15254958845417504,-0.03723552088904114,-0.005751541660101702,-0.022355720316791512,-0.08749099910290023,0.1104178784027549,-0.02702843404923718,-0.004431607446234242,-0.21944857704620388,-0.113218878887489,1.0,-0.19739437135301022,-0.19942135553748394,-0.023657725650738575,-0.0382915810058759,0.086508378617017,-0.03850866975537478,-0.04174875073711498,-0.02577715405220262,-0.041886879740591465,-0.02077869544427732,-0.05503737734195783,0.22678811101973909,-0.049986541298789676,-0.1334360132822761,-0.08447212698041667,-0.00937830746791066,0.002992271390782396,-0.004460986000014079,0.006745345173211933,-0.15498245610603809,-0.10092220500163172,0.2235654161981497,0.05687188617399882,-0.011656028182391618,-0.02812280276003652,-0.06375884315384918,0.07167053166167262,-0.03962840485368428,-0.01798293255353386,0.07890152278568656,-0.05602656424223876,-0.02681943897624735,0.022139931556220835,0.06008174748933353,0.05851752588247813,-0.040789995796282674,-0.04435849299551439,-0.003799986857659646,-0.009534751600058787,0.0726873531943166,-0.039441653338709234,0.007841636568724341,-0.00199606107602593,-0.012328868247695256,-0.06251858136639665,-0.0251951652225844,0.1947776176158742,-0.060291559934968396,-0.0009007581571442008,-8.94991230382729e-07
execution_dataset=single_event_data,0.005414189019171901,-0.1092872173452337,0.14197104640461372,-0.03153927282390533,-0.062253007894138825,-0.0122401048851362,-0.12040301986802952,0.15427992842229288,-0.023154284042080878,0.004427185099011989,-0.06576227333378638,-0.003909031155691433,-0.00762553259323391,0.020789424146661267,0.02532662547082382,0.015089280819284321,-0.0018069696085613461,-0.061508272320552976,0.0480426587078712,0.0151820196424273,-0.009648058365654395,0.02104693990164492,0.03021537053437479,-0.0335816973503863,-0.010427949379865263,-0.007433903781230778,-0.3681191591271754,-0.18992166207853325,-0.19739437135301022,1.0,-0.3345240269979309,-0.039685206396111214,-0.0415376465651694,0.0904119436799439,-0.021367952566810726,-0.049186834716189384,-0.019641730424281186,-0.052288005011148116,-0.04539939560450633,0.02033836992616893,-0.061220363128695686,0.14261071063033712,-0.15769080326431587,0.15012354984206328,-0.018064472395253075,0.05408002518142963,-0.051067267240802655,-0.019620282287561467,0.13303135594326934,-0.0793110257069917,-0.08612137126407315,-0.028269814691225394,-0.024137964765841468,-0.014188596381270754,-0.04292382835576668,-0.05556756951068985,0.1586388013362453,-0.044351640051969364,-0.036631488667826874,-0.03990822272304768,-0.02312597271702747,-0.0034358693547699567,0.048152920944451526,0.04009099164111283,-0.04247257201173972,-0.0034001200570099813,-0.036197476214048264,-0.010822315689833231,-0.06239667004542655,0.04343063023957799,0.01585182063107293,-0.011359482380864457,-0.008275587727658117,0.028056183594853942,-0.05938813681758776,-0.08467939523385129,0.057513301456708084,-0.0022700734624458703,-0.00743390378123078
execution_dataset=single_user_prompt,-0.21832821992134183,0.345479784927092,-0.16247317500839117,-0.008101108087882588,-0.039201202403579875,-0.02660294815407257,0.44144340895980017,-0.4111644877015711,-0.021921710228528492,0.27244429130701575,0.09232611516040118,-0.03582849123436888,0.03304391365152867,-0.02036182867946656,0.027406903413597448,-0.012349996882138323,0.10569242569190868,-0.04476323435397219,-0.2995328683593424,-0.05673981198797608,-0.009747131412084485,-0.007756509887485116,-0.22725510567418564,0.279219111553766,-0.10350768932160984,-0.0075102403317118885,-0.37189926546171326,-0.19187191123044153,-0.19942135553748394,-0.3345240269979309,1.0,-0.04009272199633378,-0.018946881253721078,-0.0768780043161013,-0.05301121266697769,0.011697955861521355,-0.034592234317121724,0.14216871867548092,-0.07952455046049763,-0.04438564056732648,0.43247847437188,-0.09306333510583797,-0.2251321175809381,-0.18437617612833926,-0.018259582453559357,-0.029350431407294483,0.02643416650678901,0.016783089238428483,-0.022539681724945224,-0.12328484446645696,0.09921831512480134,0.03735834809918246,-0.021489571046740978,-0.029804865920975403,-0.20045454887967287,0.0851472203110155,-0.0872084258961587,0.05480981347214214,0.2952345983753858,-0.05314884411800026,0.07128205267962154,0.00431690245960241,-0.0018410768190997018,0.08585334127258351,-0.06569048547014066,-0.06640896795375659,0.007211501527279895,0.14331112642825974,0.05465750031080091,-0.16462061517850218,-0.007088008442245836,0.0019764101712281346,0.057955895060695393,-0.1601743815579617,0.06978805106451223,0.10649751979239043,0.04665459440178833,0.005904472070407829,-0.005945368136561413
execution_dataset=unknown,-0.03370781513314519,-0.015347093351148172,-0.014534487953860744,0.5354950495051872,0.015793115070454965,0.002581619335975479,-0.008047179984819448,-0.04654873134649316,0.5616220262331909,-0.010594921485575042,-0.010627499459673683,0.0057361361908854335,0.021533992777219835,-0.0037983096458516536,0.004068210950764047,0.005918531873620247,0.005964934571277394,0.006438388195305075,-0.019641676186633032,0.006288246687061521,0.24311473321706198,0.024161404280977596,-0.013543958254908563,-0.007326075577611449,0.004359363291202218,0.18732178704151972,-0.04411910032549517,-0.02276212105638535,-0.023657725650738575,-0.039685206396111214,-0.04009272199633378,1.0,0.0014915678569825347,-0.06499691570221933,-0.003639538820840372,0.017080534232246026,0.25930828168186654,-0.006642252810239657,-0.002764285336993673,-0.0008688307099563816,-0.010391379361829317,0.00505822851046306,-0.02394396867922882,-0.003235870845751946,0.45519801310042424,-0.047556331177616616,0.018616141885542947,0.14314364446810787,-0.06887379947012678,0.05400236325854936,-0.018170942211068856,0.03395053211933357,0.5715681114762542,-0.0032839621129568393,-0.0459407208239834,-0.002378226039954812,-0.02087963807474058,0.3241246112839528,-0.016810706019558523,0.001964733816680419,0.002901926115649462,0.0006276563559451684,-0.0035548122940690535,-0.1503760906496702,-4.0034073705102903e-05,-0.0009352515613475061,0.4356854914450675,-0.02341380098618225,0.00019305203164120393,-0.009940442850757514,0.0013792562907533543,0.1294939931573205,0.012879839239092363,-0.02562400070267421,0.005318414475489848,-0.004283534952748379,0.01600646780607812,0.09252680991992307,0.1576039858632801
external_integration_scope=calendar_integration,-0.008398623396621988,0.0005040641912125793,0.011661153668516454,-0.007016564832841165,0.2600274563722751,0.010415430049995834,-0.07566775647775001,-0.05966986430084747,-0.004529383907020594,-0.059452731671868236,-0.014436757121322589,-0.019010021454450653,-0.031226162643941163,-0.004276777190314266,-0.027498908251797786,-0.011095787611469404,-0.049497096433570933,0.18790425346864764,0.04846986244949942,-0.012296184434417969,-0.0024566147909039254,-0.02445875922654808,0.12448219174131299,-0.09874613826181185,-0.010711988683933459,-0.001892840744842442,0.06704407904783191,0.02487779308469912,-0.0382915810058759,-0.0415376465651694,-0.018946881253721078,0.0014915678569825347,1.0,-0.3151406803802727,-0.0234254613809976,-0.02481096053859727,-0.0138749011933177,-0.047480896181349805,-0.02451353139987326,0.04434899590615481,-0.11067189898717084,-0.022139793833850677,-0.009075275492911148,0.1322837071299075,-0.0028720218016144313,0.0014201672373236238,-0.0005966120961962173,-0.004079879921246931,0.010731039433078559,0.049704358805717844,-0.04130989180437439,-0.009769663691022439,-0.004683870904744678,-0.016119864723070636,0.05708307100761219,-0.041819323693467914,0.009451460721068283,0.03648648868565217,-0.05716052154525181,-0.007420498873158099,0.005767649096767735,-0.006128215719309817,0.003378015855718999,0.005718849330957423,-0.0018620400871011689,-0.0020967557054539705,-0.008805924198697943,0.009926789815039883,0.012009344646209653,-0.004820165932677069,-0.02446860669273153,0.0016349112717699466,-0.009711079822943952,0.03999745667923633,0.07161511713736853,-0.002425575637722277,-0.06692703527802442,-0.0003793389230795451,-0.0018928407448424297
external_integration_scope=clickup_only,0.03689864084014525,-0.02339131800197557,-0.009729761644746992,-0.059416444927286864,-0.5201276932898162,-0.009640725946090369,-0.03698947972735861,0.31091964289634577,-0.07327918339344577,0.13454384368635872,-0.032089924720717616,-0.007915781828510833,-0.10975900186166633,-0.008383083112555487,0.017681744107181083,-0.03225040060212467,-0.08095766357999996,-0.09264073408580482,0.11602383836927527,-0.06453216991696331,-0.03606258325842251,-0.05557254228145554,0.047787664849533194,-0.042480806139685134,0.04753712308675334,-0.027786500027827978,-0.018818479490188486,-0.06460420720578901,0.086508378617017,0.0904119436799439,-0.0768780043161013,-0.06499691570221933,-0.3151406803802727,1.0,-0.34388079667481386,-0.3642196299792617,-0.2036806019971481,-0.6970094693170923,-0.06567521949039319,-0.16222603746428413,0.05100741336694441,0.05743877831097737,0.06104762783555698,-9.188642453199209e-05,-0.05853346631646097,-0.011986122611515623,0.015803210821818806,-0.017126395442473432,0.061131297615502025,-0.12735493918716492,0.018758876894891773,0.023733562380113912,-0.07431283539299983,-0.2642520081926548,0.006392971365137265,-0.040342016637891644,0.01542048171066628,-0.07709657773373754,0.1374798033506206,-0.05176455469413738,-0.037981275030307446,0.014527534869919475,0.06474167537919785,0.03206912549613433,-0.008377304573662628,-0.015518678742008195,-0.04476727651764933,0.04155886746633276,-0.024830396980372597,-0.014369002167152001,-0.012474900335111519,-0.012024634166347197,-0.003302250256215177,0.12108162475721604,-0.021320422300381194,-0.05765870574685921,-0.06871634740233773,-0.013086123509504406,-0.024229359416296708
external_integration_scope=email_integration,0.006409661956415382,-0.03717585296958885,0.04188092564311551,-0.00886510337696149,0.39152620638009367,0.023628469263730544,-0.06988365740011492,-0.13431632821387157,-0.006570850385560357,-0.06219726717285205,-0.04896725629253121,0.01803892555059711,0.06478821435993379,0.008893218593344049,-0.024199950504792435,0.0034528132584080123,-0.023956406775928668,-0.005465980748322059,0.038962995020021214,0.058732711534492436,-0.0026806524958942228,-0.004182465484652927,0.055515919554415205,-0.0505494849602344,0.0003927272598484601,-0.0020654635337130425,0.07828831461704688,0.02956913227402679,-0.03850866975537478,-0.021367952566810726,-0.05301121266697769,-0.003639538820840372,-0.0234254613809976,-0.34388079667481386,1.0,-0.027073663945844293,-0.015140260757148263,-0.05181104637450962,-0.029151994038635862,0.2967826945261212,-0.105952738282081,-0.01959743445763132,0.0011191486223530126,0.0055233485256426015,-0.0051930689430464355,0.016969726337892985,-0.016933117310172788,-0.0018051516273513962,0.0062512172785926905,0.05184572556293122,-0.03803799443188335,-0.00726608062680779,-0.006706582095906489,0.5973380479689977,-0.06421140993388026,-0.04961931203943026,-0.0009604642677043309,-0.014646163724909608,-0.06107632351909935,-0.005110346064300422,0.017180656666968275,-0.008056234015142563,-0.005480696870781936,-0.043763341208442455,0.03099204755505812,0.0383320611547716,-0.009113667060696202,-0.040454168358713814,-0.029543817195674192,0.06906276602444736,-0.022056757169248358,-0.008129262814813487,-0.008889282412929267,-0.013649873620532816,-0.017551597924953654,-0.04894585658262856,0.0559600615329179,-0.000895103355308384,-0.0020654635337130113
external_integration_scope=multiple_external_systems,-0.047312063683166074,0.02651957353900431,0.02957946930341336,-0.007459153624254347,0.35087457672867733,-0.006204760018774265,-0.04071572011136526,-0.1387512409377946,-0.0069594834001183645,-0.060576893831136285,-0.02187571443161377,-0.00437993562379902,0.009082146280568543,0.005166072234166906,-0.01407014082164894,0.0027067071109496553,0.00568201266489674,0.1374407060577866,-0.02010560162372551,0.0331047067434115,-0.0028391997157108926,0.012038184255140376,0.016398192863362915,-0.03182022608083385,0.017293224726382398,-0.002187625395947861,0.027297490040266152,0.05184245758694643,-0.04174875073711498,-0.049186834716189384,0.011697955861521355,0.017080534232246026,-0.02481096053859727,-0.3642196299792617,-0.027073663945844293,1.0,-0.016035731637473745,-0.05487541125248325,-0.0010020877030515066,0.08473025655310536,-0.0686517221904332,-0.02516514507770201,-0.023568461811456935,0.06427281142507885,-0.005500213059822886,0.016469218182769352,-0.015432074555003415,-0.006548002352906259,-0.056260777475566584,0.1697968364644227,-0.04530795904280371,-0.011291158254377806,-0.007103242963888079,0.13401905193965796,0.026064462943667092,-0.01998246617249772,-0.020275126422738505,0.055561899492755515,-0.06155492220154656,0.0057362428084860185,0.016602723171203673,-0.007699508793241415,-0.01413570324031473,-0.004944415460415596,-0.0019071978740758306,0.010625913877837678,-0.0054367404197330545,-0.011949404777696898,-0.0011749057791847703,0.017647481621501888,-0.00910062808790518,-0.004974264467107144,-0.006372531855214234,0.0021903978651545922,0.023361568280852563,-0.010081160601823567,-0.004326996399322919,0.001212268650804997,-0.0021876253959478707
external_integration_scope=unknown,0.015555027141169386,-0.044267380458326046,-0.011441823752128523,0.3282281748419717,0.042291919121701486,0.01701521785058633,-0.007049042438156088,-0.04711495275223457,0.3701394770762122,-0.028220814766174163,-0.02357729760556087,0.009015003309843131,0.011615313493798959,0.002919134636651622,0.003794310159441717,0.0032869796152217327,-0.008911852566736822,-0.0031160295970047475,0.023782748282977207,0.002436229826347521,0.17705457910482839,0.006389160638841475,0.027690165852363093,-0.03831804869600098,0.008983249385319428,0.13642192607137615,0.022285961180527312,0.01181803381908529,-0.02577715405220262,-0.019641730424281186,-0.034592234317121724,0.25930828168186654,-0.0138749011933177,-0.2036806019971481,-0.015140260757148263,-0.016035731637473745,1.0,-0.03068768369069847,0.0005189769610505585,0.03427449899940213,-0.048172368730075486,-0.0006197453946287988,0.03444427690057436,-0.010791383216578616,0.2939702913919165,-0.03156999139177809,0.008167622916297293,0.11509114808305458,-0.039700280206388106,0.0111667948465402,-0.0011611465824744132,0.014829729992755022,0.37368840500355105,-0.002503479958412346,-0.0008716310805902771,-0.010455976295591618,-0.023750236992193776,0.20860413656474475,-0.0318216376721354,-0.007793470807923861,-0.007148266011830312,-0.0037051572740217156,0.011514627154409913,-0.1445019901670574,0.0655530257408855,0.034816923112800206,0.23030365290901322,-0.027187368097135404,-0.017886413105782088,0.01303486202883525,0.004050303073498116,0.08932564003743561,0.00790387188106948,-0.0012560466041711188,-0.008132375076389663,-0.020569765657867143,0.011338219499094731,0.0752991262383045,0.1219329471072505
external_integration_scope=web_research_integration,-0.025820620025119662,0.04928940361523949,-0.028225386131123763,-0.015259829226554228,0.13222617355296665,-0.007050094337434669,0.14748909086233655,-0.21176014289665757,-0.013318408542982316,-0.07021154574666294,0.0947485891171362,0.009601071592585452,0.11509709142998065,0.004458259594847614,0.009948477898507786,0.04306140929237429,0.14214240059747932,-0.04438762533076497,-0.19199191659434417,0.039553450218416664,-0.005433394919558768,0.07782779113952701,-0.17075939373041565,0.160671625295217,-0.06952011949094196,-0.0041864729157542425,-0.07233302153469107,0.023447580701148076,-0.041886879740591465,-0.052288005011148116,0.14216871867548092,-0.006642252810239657,-0.047480896181349805,-0.6970094693170923,-0.05181104637450962,-0.05487541125248325,-0.03068768369069847,1.0,0.11349630717199251,-0.026513240108089975,0.09791493544994322,-0.03930542060648081,-0.07353068307162765,-0.1001424120762888,-0.010525793423535212,0.006768391057504108,-0.005259075367156873,-0.007877218938941031,-0.043975295114106104,0.015261021010012674,0.04177615342449904,-0.020705709459430812,-0.012878339077104176,-0.03960626490197061,-0.016471498610911506,0.11398362888035206,-0.005232213874733391,-0.007508118604238595,-0.07405445197264073,0.07309979961923779,0.03052587438287422,-0.006150136267343863,-0.07888533028052731,0.027683764243586,-0.02455268551323437,-0.016228796110635185,-0.0031445336517253275,-0.022117293031752566,0.048583570250008604,-0.029701824305734335,0.04376728301297906,-0.006598572335282029,0.014827542627088656,-0.17097472907959518,-0.008415500263813987,0.11461031569953994,0.0913648575102542,-0.0070588692068452585,-0.004186472915754231
functional_archetype=analyzer,0.06352094946686619,-0.018006952724555554,-0.060570169150559204,-0.006133179092055732,-0.024950945101591137,-0.020395495117030323,-0.014541819806398935,0.030006032605931366,-0.005441551093927228,-0.12331769342671428,-0.06351847733110433,0.1373861110536768,0.09580384843925835,0.016213424766762113,0.019824627502523458,0.0379227794793105,-0.028171665485994042,-0.018575611563293938,0.013762567087173274,0.049501008141369755,-0.005863261132085437,0.07053400319375258,-0.012943442965331512,-0.007177521041877857,-0.030952651022349075,-0.004517688165664102,0.08649061750122253,0.07218422132686296,-0.02077869544427732,-0.04539939560450633,-0.07952455046049763,-0.002764285336993673,-0.02451353139987326,-0.06567521949039319,-0.029151994038635862,-0.0010020877030515066,0.0005189769610505585,0.11349630717199251,1.0,-0.0761669089459045,-0.28120001259232447,-0.06639737908535112,-0.13671606047374493,-0.22057778142783752,-0.011358547718004952,0.025585728230168976,-0.024189632846089094,-0.00914238691832782,-0.0457919867974106,-0.031790727360049564,0.07273591651145087,-0.020345377687915063,-0.0032261177796101114,-0.022455115837836218,0.16496074526906832,0.043982695397355366,-0.1262768469798497,-0.0159845718167663,-0.13345188476892925,0.0564647882983786,-0.014408286952187743,-0.0003310367502442057,-0.037514118631278355,0.017216698374031003,-0.016515881738628353,-0.008805742130332563,-0.0026180585707955123,-0.11779539289308126,-0.031066992140766116,0.08090362290550888,0.10082056047150272,-0.009051246583126806,-0.008655375650383738,-0.012049022720238535,-0.04638475352843437,-0.0477651454176148,0.06598150467085077,-0.002439060047868142,-0.00451768816566405
functional_archetype=communicator,0.030116759937861896,-0.030358520492570696,2.4734257242632185e-05,-0.0021444142665548987,0.14971544967520709,-0.011976529273545714,0.010161483145454125,-0.08517391215438518,-0.004833958394509471,-0.08539897200036059,-0.053966963662858435,-0.007717382853845661,0.1064785094655248,0.016662389449881736,-0.022472528774054153,-0.012277221294273749,-0.04516855828981637,0.09066572293089488,0.024844797552717266,0.04739630608395636,-0.003651880195659156,-0.038555908731594916,0.06338590913711646,-0.0851067584618939,0.07910624260950869,-0.002813802007226078,0.04330062225687786,0.026169888356810594,-0.05503737734195783,0.02033836992616893,-0.04438564056732648,-0.0008688307099563816,0.04434899590615481,-0.16222603746428413,0.2967826945261212,0.08473025655310536,0.03427449899940213,-0.026513240108089975,-0.0761669089459045,1.0,-0.17514293391871685,-0.04135501869404733,-0.08515238575004945,-0.13738491488818722,-0.00707457070875484,0.02160008433818574,-0.022330425402267564,0.0014225612019422456,0.04952219962142021,-0.003639485307013704,-0.054558206884360555,0.028740536959236816,-0.00611054908340107,0.37644714215574665,0.11088889934759433,-0.08815433188864066,-0.09835279163947724,-0.02477116703875217,-0.08524015339438436,-0.03375007839342012,0.047719329147136606,-0.0011118239526098346,-0.0021607250932589124,-0.08018654659456977,0.08366496893264096,0.04696498715349178,-0.012091262704791408,0.009770122226620884,0.013750332592703961,0.008676269100888376,-0.046056768345646364,-0.013406874758453603,0.0239660439464767,0.02027331842100588,0.010936621476625833,-0.025990845834542916,-0.010566154337625217,0.01659415483649131,-0.0028138020072260646
functional_archetype=creator,-0.17340251536133489,0.28955055147136743,-0.15024425698377283,0.001285326432422842,-0.15411586209901382,-0.046898671653573865,0.648956675625667,-0.5552281109253425,-0.01683015922815693,0.4517616592343635,0.26706355005890775,-0.08954214201111217,0.0007864537453376243,-0.03492560199670835,0.009324066486362572,-0.019256630881467243,0.21644617720959164,-0.14488754849885466,-0.5036665455469659,-0.12042319793547875,-0.0134823477966577,-0.05558004756241679,-0.3847958008739086,0.4863714321429588,-0.1598993072112016,-0.010388253518680252,-0.3705266671918359,-0.208781764816341,0.22678811101973909,-0.061220363128695686,0.43247847437188,-0.010391379361829317,-0.11067189898717084,0.05100741336694441,-0.105952738282081,-0.0686517221904332,-0.048172368730075486,0.09791493544994322,-0.28120001259232447,-0.17514293391871685,1.0,-0.15267826853498015,-0.31437342379467226,-0.5072102876590573,-0.026118552005308132,0.01575982779703274,-0.018336799820740227,0.010825825272041205,-0.06760347549607022,-0.15170380116550014,0.16361318436064284,0.04770296006238188,-0.01483355734468734,-0.08370814447127634,-0.3070946227561002,0.2269293903830986,-0.21857283022373936,0.019783477521456698,0.48165491223383444,-0.02260572928301928,0.050729483936269464,0.009895321752805568,-0.014892169340261881,0.1179645108325168,-0.09018315561151358,-0.09379440323473014,0.015273920824866359,0.196581191111295,0.11789364041870663,-0.24268135523067993,-0.028212509707643874,0.0011572011214399907,0.04754019657790246,-0.2301632316396296,0.03719005088388422,0.22452090664461893,0.04992360279202762,-0.004299642530712776,-0.0048189903212467996
functional_archetype=enforcer,0.032712333380188585,-0.09578978971869172,0.0831541165711506,-0.002725538744134642,-0.03739637025021027,-0.008600364278195046,-0.13759042428424859,0.15642582816097425,-0.003131302363270958,-0.06393678096227441,-0.05438107071417886,0.01175517249643646,-0.029209624303816767,0.00832191352676579,0.012574590879600112,0.0700235649561466,-0.031697697331694544,-0.035100113618547736,0.10130947231689619,0.005029821775235531,-0.00032443881321171566,0.14068286271011057,0.04177182792833076,-0.10501150008872553,-0.015737133979501397,-0.0024528903841641715,0.0008898161866430088,-0.022251630942672806,-0.049986541298789676,0.14261071063033712,-0.09306333510583797,0.00505822851046306,-0.022139793833850677,0.05743877831097737,-0.01959743445763132,-0.02516514507770201,-0.0006197453946287988,-0.03930542060648081,-0.06639737908535112,-0.04135501869404733,-0.15267826853498015,1.0,-0.07423033591508608,-0.1197632725376622,-0.0061671526351284745,0.015073292717378825,-0.014360746189311695,-0.004859642495256921,0.044271248181226526,0.016371320843067434,-0.05583654980216378,-0.011938383657252884,-0.004531186019658492,-0.016808681704204503,0.07772143141264468,-0.05889126749735351,0.022499103805783304,0.0020276107295812557,-0.07204751949443486,-0.022883644092859055,-0.023166463929736786,0.0053773513530358695,0.03281253985630797,-0.035389760413563245,0.013014717068386925,0.031869770286330916,0.01118958317887269,-0.06762586028961098,-0.04313146289414583,0.06611291706955714,0.046309983852940724,0.002152602955098435,-0.01258437318747191,0.050882889483381405,-0.03571463233937872,-0.06637050673723975,0.012638907525509554,0.0002663440131174332,-0.002452890384164108
