,add_agent_schedule,add_task_to_list,check_calendar_availability,complete_execution,create_custom_field,create_document,create_document_page,create_google_calendar_event,create_list,create_subtask,create_task,delete_memory,edit_image,find_similar_assets,find_stale_tasks,follow_up_cursor_agent,generate_image,generate_project_summary,generate_project_update,generate_stand_up,get_cursor_agent,gmail_create_draft,gmail_fetch_drafts,launch_cursor_agent,list_available_calendars,load_assets,load_custom_fields,load_web_pages,manage_personal_priorities,move_task_to_list,post_chat_message,post_reply,post_slack_message,post_task_comment,read_memory,reflect,rename_memory,retrieve_activity,retrieve_chat_messages,retrieve_personal_priorities,retrieve_tasks_by_filters,search_clickup_help_center,search_clickup_support_resources,search_google_calendar,search_public_web,search_users_and_teams,search_workspace,todo_write,update_chat_message,update_comment,update_document,update_google_calendar_event,update_task,view_tools_catalog,write_memory
domain_knowledge_depth=moderate,-0.036283796654179204,-0.024696309476932025,-0.01975662137286207,-0.004684234096736917,-0.004283999345859189,0.03170948429872475,0.02020330810032443,-0.026831955525180237,-0.017766358777079293,-0.02922471564386239,-0.013334291922614728,-0.0043601546569299035,0.0870189817414343,-0.008863178671004692,-0.09902796952714167,-0.006484503075262144,0.1204893321734097,-0.07445740711748867,-0.07088833927721913,-0.07667916247456884,-0.0060429272522230185,-0.02326853772245855,-0.013721480755712395,-0.008134277379297268,-0.005994322595343988,-0.07688965948043686,-0.0775579589530043,0.06309579031299482,-0.05897038488674895,-0.02630334944429002,-0.14943802949940105,0.21658228270040009,-0.03585478802618936,-0.07897090802002228,-0.07760559297513539,-0.003513767367981251,0.0016744835788629348,-0.16646111544466863,-0.012467623179906904,-0.13246140593197567,-0.24437463680136576,0.010581578077737587,0.004188761106369436,-0.08153847727020574,0.08403837975368314,-0.08453264768136105,-0.07237776723222587,-0.25408713157542645,-0.005913778296703178,-0.011804688314904783,-0.009407727687665287,-0.015956910814518964,-0.08064914020718633,-0.0582234124013047,-0.022200914155958335
domain_knowledge_depth=none,0.022184569805311662,0.009749978555076113,-0.0056230133866445944,0.004699171582962081,-0.010698020618956937,-0.03211237656161456,-0.021744669980740747,-0.008564802117586756,-0.00921166843019974,-0.01706357238197898,-0.015296527887513697,0.001908395520337232,-0.030928721356209474,0.004672606641001431,0.04267216368382825,-0.002084674246713536,-0.04219166831575921,-0.022028998270252367,-0.005243078138956364,0.06859945087291928,-0.0019427139861389717,0.00668256979600698,0.0019336862367858591,-0.0026150528994174295,0.0013449201976045556,-0.046669282999061264,-0.0430619597580472,-0.02995416347073102,0.062341060437051656,-0.0026545208136307917,0.1210567381915537,-0.08911943657737835,0.008281324727055818,-0.0015044740954513478,0.011988987796959949,0.004056536408520458,0.00034553810837687876,0.054879845046642596,0.013676624555172698,0.19742163719874922,0.12899852250925814,-0.010148818418181394,-0.008344593676213931,0.012518867832370762,-0.03552727503592846,0.01170737515594087,-0.03550160434414988,0.09511170968761114,-0.0030176920014476426,0.0006920683890679929,-0.021468401126774218,-0.0028381064544984757,0.0024435441917631867,0.006211088582013508,-0.0242432658296537
domain_knowledge_depth=unknown,-0.0009585043457926202,-0.0004735388366760704,-0.0004489515168486811,-0.0001745675137389078,-0.0005967265001947295,-0.0021201933036812445,-0.0005003743575507927,-0.0006618325727612614,-0.0008874205832515841,0.0004892140973552985,-0.002332469517673113,-0.00014829838060815363,-0.0016729325821229614,-0.00022299524368937004,-0.00164461974445681,-8.498507810284993e-05,-0.0023392102583404354,-0.001673756610016607,-0.0013390004422742694,-0.0011646613856722409,-7.919784115134341e-05,-0.000701092270368241,-0.0003540584091661149,-0.00010660681171191492,-7.856083465862246e-05,-0.0029322823104226676,-0.0030824213213684532,0.0019753862942469905,-0.0008837034455590182,-0.0006831548968133332,-0.004048050241766448,-0.0011510942493458847,-0.0005969826319271625,-0.0026318537249990373,0.006242350600594149,-0.00011759920174143207,-6.052400560714126e-05,-0.002078032254615854,-0.0018155980006031274,0.0022118292854837523,-0.005040448340050931,-0.00047481587402204697,-0.00045850738154930623,-0.0014589842494456724,0.005004850289406128,-0.001558170142080582,-0.0032205857715188516,-0.005261272621209603,-0.00013780350594688932,-0.0004971692862712952,-0.00172622030013649,-0.00037516382179524104,-0.0023610575074537827,-0.0002970682488953642,-0.002432663637417261
execution_dataset=collection_scoped,0.027596318735772306,0.0032398913532273215,0.007791424261139553,-0.003864224572372546,0.01623634269992281,-0.0060842385241597794,0.016286626158397557,0.012938291225017377,0.020215898503526942,-0.006922364026031275,0.056134405695206224,-0.001346102064068337,-0.07376370145516947,0.004692541239147448,0.07824910316187988,0.010283187102162285,-0.08542400009494382,0.1356986427195346,0.12507977232461345,0.04935797248872436,0.009582931931426848,0.032300158355732037,0.022435131127197944,0.012899414999324411,-0.0012899142211085246,0.09063969137492645,0.09495410579364608,-0.0032374170188893573,0.025893823928831064,0.010018285806333542,0.21154375868400924,-0.2699433437395629,0.02790117573859561,0.07332870906380731,0.21692379093760775,-0.0012898676251392907,-0.0026313418741918653,0.2160445395561655,0.013496841455928095,0.04238557161434382,0.3808582771293606,0.019766550288238142,0.004409185399593188,0.07409201156985085,-0.01542966595769309,0.04684570536013278,0.20228853387772877,0.3710872491890586,-0.0018002284352023102,0.007632097469901219,0.051499339111890356,0.007269982165473279,0.05588742726063198,0.06326857262413794,0.06825033555541156
execution_dataset=collection_unbounded,0.01493285531658378,0.011663871016876616,0.006423915893371164,0.004084663883528309,-0.010415690602484299,-0.009948933667145051,0.011018519731639032,0.01976670381954857,-0.012511025391483186,-0.030677337669795152,-0.013359548739650449,0.005537633028222742,-0.04078865823833834,0.007433489918502848,0.13137921586934087,-0.0021712020709655244,-0.04664679126940306,0.02400202214016164,0.002846231350740965,0.09721677496179676,-0.0020233495169081116,0.018506334158496743,0.00988132921145465,-0.0027235949596684022,0.010857290201508982,-0.03348836486879309,-0.04690627746722807,0.06528849972469053,0.09018942446576032,-0.001465172377276305,0.20562142446740939,-0.15619462699952297,0.024290783053596582,0.008790142307337094,0.13745544400700038,0.0038807536599491715,0.000897036780055827,0.148698636083685,0.019439286054160905,0.21246872727604937,0.21270685830358724,0.0055019531422976,0.005147562991995422,0.04347909793221124,0.1343719799926205,0.06613273298407385,0.08503395998994398,0.24269979131058772,-0.0019675658836713276,-0.004899816839801752,0.022889935374286845,0.004563471193661545,-0.007854686842017554,0.04167487822592461,0.03573270631998714
execution_dataset=single_asset_from_user,-0.021453273879160694,-0.010223445341902303,-0.011921125837016365,-0.004635336378734265,-0.009143723190542161,0.018135669920616406,0.000259700157606188,-0.00340240545577296,-0.011336889926387426,-0.01999613881278775,0.00977722541807384,-0.0039378052870047316,0.04710034805099694,-0.005569866063927426,-0.04323236882688057,-0.0022566307770694126,0.021660691175947464,-0.04291895954752131,-0.034954002009192416,-0.03032432108230353,-0.0021029607762823215,-0.015262811272045743,-0.009309766869778085,-0.002830758266330177,-0.0020860461779932753,-0.060625895985243115,-0.070340675336851,-0.03244053333522443,-0.023016132152368408,-0.008482927194213164,-0.10006369552456737,0.17950350350142585,-0.01538684347530843,-0.07576105000192725,-0.10878059073971884,-0.003122642044140353,0.007542494946380275,-0.0890833733176822,0.016670985883229097,-0.05123470653857775,-0.15631154771537806,-0.012158013400787043,-0.011010670052344065,-0.03354667715021781,-0.04314578544992241,-0.027261639971207695,-0.08721221462353072,-0.198209046753586,-0.0036591321635485027,-0.0100222319935172,-0.024782111465594735,-0.007678864649111201,-0.053023948165585706,-0.02384692067958447,-0.039162385184915056
execution_dataset=single_event_data,0.001528928907236644,0.011841735220242683,-0.004366464542896436,0.01258015843630832,-0.001800098035536392,0.0028009866806190985,-0.012849940581832612,-0.016764403743540622,-0.007998546669063676,0.08309716873550764,-0.01901512935937564,0.003263331617527239,0.037473391854272106,0.004121647144087545,-0.0671418413537581,-0.003785438189195514,-0.0305792433469031,-0.058533989195792946,-0.04930965512812868,-0.04782311226168264,-0.0035276608445699307,-0.012957684179848413,-0.01383354490902318,-0.004748521802783882,-0.00228745258788058,0.15326983313416875,0.11113952109790823,-0.024217356602790684,-0.03528932686872057,0.018590143801963502,-0.1408132028207105,-0.012603463203394344,-0.011639625251791887,0.0959673115384042,-0.1026933442601172,0.006318296300340661,-0.0007419340425289609,-0.11888893321917697,-0.022563984826391752,-0.07662270739287876,-0.17527231546943114,-0.008013641077892215,-0.006087126694164099,-0.048467424363480074,-0.0533547549066878,-0.01680407584454666,-0.08777271411128199,-0.08298846135661363,0.010518112301731454,0.02132944520631927,-0.019435619014249297,-0.007859705233208994,0.08209997368382788,-0.028733963994674313,-0.033742998259357136
execution_dataset=single_user_prompt,-0.025814779798207673,-0.015600389509503147,0.0004285240456882602,-0.007855499532613901,-0.0013932090764260845,-0.002041581918207641,-0.01161785923820729,-0.0078491829060541,0.0031105849903320217,-0.040342776514486235,-0.03678368875929518,-0.0027269927596823753,0.035568363971934226,-0.00997268439605444,-0.07319986718433415,-0.0038243097298996335,0.1374353748506032,-0.0689155890675788,-0.05798138397242958,-0.04857398817819249,-0.003563885346267368,-0.022710015366684492,-0.009687289066980978,-0.004797282963134616,-0.003535220194896017,-0.18116337836242144,-0.12616380280331502,0.006313816218937993,-0.03723633581158947,-0.02212514740281428,-0.15064868893765265,0.27570427810032194,-0.023671368678522403,-0.12352899824015105,-0.14540343256890034,-0.005291938084753016,-0.0024039654189171415,-0.14468294055131387,-0.01630940207796205,-0.07792944959928985,-0.25727927163377884,-0.00922685038918704,0.004850980784332431,-0.03739456378437139,0.007090898800543947,-0.05782702919445781,-0.12133437569739672,-0.3304475681761691,-0.004535160249664802,-0.01854519857750966,-0.03405134367161886,0.0025759279579739944,-0.0962082770542559,-0.05064647222384516,-0.03623037875712524
execution_dataset=unknown,0.002451510721826449,-0.0021151746152297843,-0.0012910797264787893,-0.0009319124939813883,-0.0011734404674259022,-0.002432412190528468,-0.002178508721653449,-0.0007953934215274395,0.0019280944195751936,0.00024400600116085264,-0.0044312056941854016,-0.0007916771612651883,-0.00706834569708329,-0.0011904394422627821,-0.007636238092109366,-0.0004536849634261512,-0.0070383793271601575,-0.004713947385063532,-0.005677500152269891,-0.0037058204183577858,-0.00042279033529502507,-0.0002498177238583213,-0.0011471911001595077,-0.0005691105844953782,0.007565114680642707,-0.0016490340742854272,-0.01138139048197332,-0.0040769279887349266,-0.001439560771555031,0.0010034716340469928,-0.002737478993816685,-0.005973842964619082,0.002099895868088706,-0.006754445170118079,0.0229518339188714,-0.0006277924399438185,-0.000323101794847444,-0.010621581285278557,-0.002746891449084915,0.003366444648314063,-0.009699692822190393,0.008658402129400876,0.0053825643650234015,0.013426765721646593,0.00345975322860791,-0.002786487274875681,0.0042736338798027755,-0.00582421731018726,-0.0007356512455027286,-0.0013533166392003372,0.008924370414937923,-0.00033757409959765856,-0.006509200356918933,0.009064189284300203,0.010656452495720538
external_integration_scope=calendar_integration,0.04426953412399314,-0.001927627665260015,0.1705849962840715,-0.0014701060401925833,-0.004540615777005926,-0.020117238449630682,-0.011574028530480871,0.2701290565590349,-0.0003429624361085688,-0.007778135865097722,0.013997868835069826,0.0003618251070681804,-0.018902449782751293,-0.002322390334871399,-0.008676726007909951,-0.000963858539531077,-0.026103746036687563,-0.010994506136317615,-0.011611141393496569,-0.00037092958195523144,-0.0008982225728352942,-0.005642029840154214,-0.0035273184353978794,-0.001209081501535584,-0.0008909979616276349,-0.023024118973062172,-0.011120238113593011,-0.01983798763171951,0.020576092584946176,0.0026116169077184037,0.038439064313128386,-0.04803581202004895,-0.0037582749288274167,-0.014397804423623161,0.046355813610880044,-0.00012946162958896152,-0.0006864332063150453,-0.0049243386576720794,-0.005614799505687786,0.0592854871998445,0.044307739253792035,-0.004703900878113617,-0.0028435543098971486,0.4630182280130777,-0.02022568638263213,0.013215257585575207,0.028370112826748544,0.06627329100565199,-0.0012927965607184605,-0.002264215570274269,-0.008747749827380297,0.14721779174752184,-0.0025552955187843995,0.11340178127052511,0.02175651526731228
external_integration_scope=clickup_only,-0.034256157151692536,0.009622356944812635,-0.07188555562335859,0.002255808441651323,0.0100495659658959,-0.022139637083070204,-0.020665096948054948,-0.10434435257144227,0.012451186594896482,0.02189454529617148,-0.025330903157279032,1.3514447003903406e-05,0.04883466801394995,0.006955225971611554,0.03259925462878525,0.0030585024388727266,0.03341907216646369,0.02878755228242024,0.02637690142498848,0.016796416108703062,0.0028502273072185517,-0.11108436520122453,-0.05648836234441133,0.003836640512664497,-0.0017096412827475207,0.00973365786042981,0.0341571909914297,-0.28185949050494663,0.005711422001059986,0.002656511549601861,-0.00911440211068378,0.02248260363137486,-0.07437247143954707,0.0172485470829935,-0.09396740037483244,0.000724171018097371,0.001792856519812193,0.04724656407195565,0.0010664526767888778,-0.026820067210502393,0.02576371553178514,-0.016347407617574056,-0.013106350945374177,-0.2328112620944598,-0.30617312466433566,0.006941100134041653,-0.08261007209565459,-0.08822064308390783,0.0011625938410880132,0.0009350551888448712,-0.018971264162520457,-0.057562310702724495,0.024225094424937473,-0.18039016717557357,-0.06965553083849478
external_integration_scope=email_integration,0.016509335617448124,-0.000911957759288348,-0.00457678037525903,-0.002160416592156564,-0.0024122365417210473,-0.013057757424998208,-0.01376358169044805,-0.00750970739072194,-0.004055145311595942,-0.007199462184550567,0.0040234647276400255,-0.0018353144591093746,-0.018567533208510307,-0.0027257272292567493,0.0020586336692734616,-0.0010517602553114307,-0.025017001691476783,0.0012756302836379602,0.009960698600664465,0.0041843901853788916,-0.0009801384371106428,0.22166906189778343,0.08915536100677612,-0.001319346996049956,0.0005937390795961307,0.005700340302713894,0.012971447353224683,-0.02054864188186978,-0.0020079852290365587,0.008711860461755231,0.006831767061061379,-0.03998208283715056,-0.004504039779202049,0.01376146639003178,0.05186469181771371,-0.0014553868656601156,-0.0007091230939297512,0.015663065650878476,0.009812437072758534,-0.0029552905250439365,0.04230466984054344,-0.005156740396687033,-0.0033501993457729657,-0.014934198108115344,-0.021650269406824223,0.028533682458937077,0.09487172612168747,0.08175724033528416,-0.0015209155597107691,-0.000571923601715236,-0.005423289105879453,-0.002928400664348161,-0.005735050217966435,0.21279718809788745,0.04203233690458411
external_integration_scope=multiple_external_systems,0.03201426427733666,-0.0014406758759933774,0.04342904864199665,-0.00226218128803572,-0.003534209669094029,-0.008895166949592652,-0.005551358380837133,0.04483089429810066,-0.006869682631837708,-4.4016207863934805e-05,0.009321966250441554,-0.0019438641519273613,-0.020746292926726424,-0.002527114133063287,-0.005767388595365186,-0.0011139666265769115,-0.020845590149956045,-0.0047278801313827,-0.008756690764351366,0.0007267265717615417,-0.0010381087351919154,0.08104384091483349,0.06577615888839398,-0.0013973797878860843,0.008023489589691712,-0.01754208577801277,-0.023089201383027044,0.06308664339548849,0.009462207792803191,0.0020031653352048638,0.03284387818553379,-0.02621121420569259,0.02746231948460792,-0.006824531536616387,0.04997678334618855,-0.0015085839757705791,-0.0007933360050750967,-0.004361167066166195,0.0005425919704795395,0.09365577262328781,0.036730268682798085,0.01145324839823688,0.013059539037740544,0.21696449393906778,0.07650020612215004,-0.005065159323684247,0.05328342734749301,0.062416484535266756,0.0007457431796600805,-0.0015184713497729302,-0.0002702253336587981,0.02625198035259246,-0.008688866515691788,0.10562442287506288,0.04634699170683203
external_integration_scope=unknown,0.0061354446682578825,-0.0011581155289566798,-0.0021701523921082762,0.0028089482640120183,-0.00032080563416457146,-0.0008068712058501039,-0.006140257894365722,-0.003663723248608952,-0.001656354457854971,-0.0047683932172670265,-0.0042260156119086805,-0.0010870567868288537,-0.011411491244362382,-0.0016345997312243116,0.0026204740012753867,-0.0006229576179593544,-0.013260348094627955,0.0005445017259383962,0.001974380035256737,0.006171931269675303,-0.0005805360137629662,0.0020357179207819605,-0.0005044113151704272,-0.0007814492492661468,-0.000575866628781659,0.020751309068210568,0.003174081273939364,-0.0016447828995048575,-0.0001003153756308782,-0.002148794586696708,-0.0015474124203430112,-0.0269595784624746,0.30450846414006916,0.00622900880654933,0.03788076309936368,-0.00010218818795971022,-0.000443653064797492,0.011753773878139888,-0.0010357844072491852,-0.000943241476284009,0.021198073124436053,0.002478567820598277,-0.0006037924958952296,-0.003993345348523296,0.002374430717651862,0.013301516132780047,0.04373068712345053,0.03572394540290696,-0.00025089921855837464,0.0028467371324339,-0.0009132763994459313,-0.002683603945750755,-0.0038760773385660566,0.05515260787068986,0.027893646101186984
external_integration_scope=web_research_integration,-0.005707237582211868,-0.009936601673724267,-0.010976910079772348,-0.0007022843283614262,-0.007510742924462184,0.05089314776678691,0.04499749503145943,-0.016102265316592538,-0.009521519262828928,-0.01935904984226692,0.02015540492231335,0.0022200824125318047,-0.029246797502575944,-0.004540171671268943,-0.03694756561979206,-0.0021318051618237246,-0.001553122249878449,-0.030347912002063587,-0.029716848340115405,-0.02632166517284241,-0.0019866354228375116,-0.016412917997688466,-0.008791835944438619,-0.00267417476769271,-0.001970656456181039,-0.00125186333564918,-0.03403843852211162,0.3531680922215317,-0.021721209730248773,-0.009808219269826677,-0.02849224326381421,0.038782154868727145,-0.011686462524495865,-0.02092094205370822,0.03207387815510964,0.0007724821694503547,-0.001037126960199683,-0.0688212175445735,-0.0038331975240844147,-0.04473363521610588,-0.10514718552074914,0.01912997883248659,0.013119555170408212,-0.03555031268062374,0.376822508204344,-0.0320940388798116,-0.0005246602299623404,-0.007342403687105193,-0.0004130199754606394,0.00013385519784624533,0.03233619633254016,-0.009289252574473142,-0.021163140653274487,-0.01037389881893322,0.02287369497700419
functional_archetype=analyzer,-0.00998439852304221,-0.006512566396573363,-0.006125366257258447,0.001664840536191427,-0.009531921343729736,0.02671318670496296,0.03349836855824007,-0.015938029704703937,-0.019225940214005012,-0.03182840059494946,-0.03846033189213137,0.002138390214408861,-0.04421869010076342,0.009528702642769777,-0.013196702900403206,-0.002300464172317996,-0.048959469154732524,0.0420884220630499,-0.0038950617168433863,0.0006426965284974644,-0.0021438092446430792,-0.009480584811584314,-0.007160376761969079,-0.002885743666335588,-0.0021265660927068564,0.06224464767197093,0.008595369430252296,0.0747558912300505,-0.010286914686629362,-0.015205187029257652,-0.00722356752175085,0.009408615783620773,-0.007962550431492445,-0.008356917349618062,0.022643956208420035,-0.002119299458608039,0.008626459910687036,0.08631995036240488,-0.004527697713748447,-0.006729728046211368,0.04195352198604704,-0.0007021156225259622,0.011423084762339735,-0.01382462256762476,0.10937665970856329,0.004070981039194854,0.05658957490366129,0.0561199866185437,-0.0010533404574448167,0.0027621576303683243,0.027375536066355736,-0.007974821655720336,-0.04195377457657096,0.018630744853396854,0.015173904652772763
functional_archetype=communicator,0.03377734107069808,-0.004914708410920582,0.0034814384760792644,0.00781643572697333,-0.009105455222660383,-0.034979843556655274,-0.026067686671481887,-0.006244437714329125,-0.012145273470460296,-0.02337924667318424,-0.02893924512778131,-0.002500267578992017,-0.028166944397481262,-0.003092814759599311,-0.019176609113892917,-0.001432823707226574,-0.03693818985824749,-0.007129244463951266,0.00623660019909658,0.03278596150397142,-0.0013352525748753202,0.13880503484003862,0.05060032098952192,-0.0017973598493115854,0.004352144137979983,-0.022322750192562454,-0.025493087077088118,-0.007387968924299885,-0.00748413118166471,-0.0064778896789299085,0.09139686208119696,-0.06114336937027391,0.040368806193935305,-0.00336315009186619,0.047213951085393904,0.0029854019530850856,-0.0010204171370564355,0.018555801450132074,0.0398517196527843,0.032139147167848776,0.01986095405202528,0.00905424776932289,0.023934273178053727,0.07435708500822746,0.0007336413659416305,0.034340289597194186,0.0393175209805929,0.048611022808760604,0.006375542920775173,0.0045850829666230575,-0.017577245514091414,-0.0016787289610494243,-0.03557795449562236,0.09626762184847026,0.018226982107384125
functional_archetype=creator,-0.04986149397634363,-0.02789871490131209,-0.027411157578703688,-0.000668463012549539,-0.030679464584216293,0.08588376973766154,0.04677939730291479,-0.038911486526045966,-0.04325794191130225,-0.08550204709504108,-0.08177049033931177,-0.005780799704664526,0.15774325739552786,-0.012778824738899434,-0.10208586999680583,-0.005289830585101585,0.20598032270175134,-0.09763574531860063,-0.07873730098967884,-0.06531744299302206,-0.004929608488320507,-0.03972391443943643,-0.020797623225868915,-0.006635658703418324,-0.004889958510897118,-0.17260136615811036,-0.17526292888847783,-0.016996718923237786,-0.054252141303683964,-0.03802731279875973,-0.19076022478740928,0.33463785858455525,-0.03488532986220155,-0.13940929871504318,-0.16419995838535742,-0.002316024659500857,-0.0020376140072353235,-0.19825935348901047,-0.001353342169423505,-0.11913854572918482,-0.3556399260737553,0.010792881532541262,-0.011212604289170792,-0.08437276638668016,-0.02926419364068415,-0.09232974417136901,-0.16516197662105608,-0.40330884411383744,-0.007822931306958273,-0.021208240587956527,-0.024107294886014104,-0.021895990927562125,-0.13986856491777108,-0.09650903524548615,-0.06326511947551045
functional_archetype=enforcer,0.011503388572598593,-0.0018225568524014133,-0.006237888095812144,-0.002049094994123385,0.019016657746407272,-0.02505474446525488,-0.022653403443243625,-0.009202160015049093,0.0011074633363582806,0.003322107169514459,-0.024528404401399483,0.009705765698183615,-0.022276068973282475,0.004701573928687566,-0.0013271650247231566,-0.0012490429264862205,-0.030455186636040046,-0.012133898283692776,-0.015058608260268965,-0.01654383309219897,-0.001163986731451253,-0.0066058066107220524,-0.005188194928257237,-0.0015668219298789296,-0.001154624517853028,0.09044037122652492,0.12579831317634238,-0.013173787811144644,-0.010590557016680293,-0.005543290657352715,-0.03892037754011852,-0.07885687902293159,-0.0010724969679688442,0.08091360006003016,-0.0048392825923256255,-0.0015416100044199172,-0.0008895335837042573,-0.020053951368231168,-0.010329472126441364,-0.026083753137716388,-0.002169353818913514,-0.0034572127326340926,-0.00017539541925876164,-0.01928028992518994,-0.02248073110121255,0.010630392629202784,-0.016454023752486793,0.03079765569321091,0.000699018124439671,0.007015133342197147,-0.003330378795737791,-0.003788579746462393,0.07718083169424925,-0.005857970861268441,0.005064047034096424
functional_archetype=monitor,0.03002920885042532,-0.00810866784437246,-0.008516990206234374,0.002264653053033531,-0.014574400227086918,-0.04066826536167602,-0.015639552413589455,-0.01590839592326751,-0.023137434998317878,-0.043220628426074915,-0.04713009556192984,0.0020970417845448315,-0.05026063748574466,0.004123469726160717,0.19275236785697097,-0.0025718519409068186,-0.06615277468486196,0.14110123444356334,0.1681537687791219,0.1393300147547007,-0.0023967162945266337,0.000641488188337632,0.0035787272210328013,-0.0032261773682596296,-0.0018564615181384182,-0.01780584488524529,-0.01585200121758452,0.01421420527301015,0.017604202380219727,-0.01659706270845505,0.32728564967282275,-0.2668250857244606,0.05719755862455279,0.07611335767613592,0.13814315103666047,0.005457565159174822,-0.0017257805855569153,0.31237309790412965,0.03979553767778558,0.12978438660550842,0.3559744584188439,-0.005629289794982855,-0.0060180572761039655,0.00269738344969731,0.02143516019323185,0.08972773266467197,0.04036225031213971,0.3336733241894248,9.813973841417873e-06,0.003964848053970392,0.002632191875564064,-0.007781360486943216,-0.05071990254246315,-0.0029044168300444055,0.022707208692421665
functional_archetype=organizer,0.0180835126075937,0.04387523220035968,0.041306660639570295,-0.004866436891255168,0.047279682251545524,-0.054360566575551536,-0.04063122573445403,0.07180820991149069,0.08278843979315936,0.15657425248330176,0.1741712488325923,0.00044076067708517097,-0.08008052137723938,0.0037071092274971,-0.01566163468255779,0.010429265166358614,-0.10961059581279797,-0.020972134170781215,-0.035012972671049504,-0.04265636684203536,0.009719062503783914,-0.012120444683725218,0.0036162092397259483,0.013082657952472126,0.0066333832917632295,0.13110076081888367,0.15669342197975625,-0.03496141355668556,0.06047662809163802,0.06946067417442334,-0.060336381344811646,-0.10773169499188955,-0.017792737757909877,0.06838216807385396,0.037486325201975104,-0.0008599957802214774,-0.0016122382753598079,-0.07979516312995878,-0.03941917833761825,0.032056329741944146,0.0806316816342232,-0.009647655045037222,-0.002105899834481418,0.07266001815214704,-0.05136125002064683,0.0098113899428333,0.09803912968837619,0.11277829716662573,0.005989348336646142,0.013099750461621965,0.014379192038849433,0.03743199099402867,0.2038730552309732,0.05186865039979421,0.030593216667275668
functional_archetype=unknown,-0.0004443669117050999,-0.0011905898051117558,-0.0011287714070116494,-0.00043890444893631374,-0.0009557701919100739,-0.002426194144179008,-0.002236303279381764,-0.0016640052574176643,-0.0022311874284313637,-0.002144991495086665,-0.005544025107675153,-0.0003728575702597068,-0.004206152320886387,-0.0005606633356380747,-0.003169284697193722,-0.0002136727966941669,-0.005504882686112966,-0.0035446816524325056,-0.0030064260488034287,-0.002771189860896818,-0.000199122299922687,-0.001478457569329284,-0.0008901874560620674,-0.0002680350023043663,-0.00019752071336359714,-0.004832125092720199,-0.005290149284349362,-0.0026867039821006082,-0.001930515493608292,-0.0013341263300225901,-0.007016229798903578,-0.0027040980656182307,-0.0015009570078567144,-0.0034761425993656515,0.01349704733160313,-0.00029567249787878716,-0.00015217181455738743,-0.00574041311862492,-0.0009346740885589756,-0.003150974313927085,-0.007104460195350995,-0.0011938005821950917,-0.0011527971345981064,-0.003668235081628309,0.0025947563115618433,-0.003823894024075253,-0.0019406465443309357,-0.010124893080342014,-0.00034647094722086444,5.181091627438643e-05,0.003916586773748292,-0.0009432515073346012,-0.005036269756017463,-0.0012226448760757284,-0.0017275897272390815
implied_end_date=false,0.005802068900490639,0.0031482286187565515,0.00029912502042918706,0.0026460895587441854,-0.0017203889620407296,-0.004149427566473361,-0.002035272215099543,-0.015685129747070176,-0.018944460451849634,-0.023412953869589602,-0.034105308960606776,0.0012823665425182882,0.014201980303171314,0.0033801557537135674,0.01548711827229947,0.0012882014700244474,-0.0002559513526629853,-0.01644317966642626,-0.005708555296777471,0.015191305318693706,0.0012004786919235266,0.004192143055243237,0.0016713423737623162,0.0016159431117510233,0.0011908229650753536,0.007819644078363799,0.023610910155061705,0.010166742730201113,0.007209808010460146,-0.0037120545673947746,0.012546844093600209,-0.006938524461091345,0.00620585354009045,0.01416660503806329,-0.01071128470820107,0.0017825654566522423,0.0007036834202643878,0.018921509605461694,0.003026957262006692,0.02327590950950824,0.0007887383804176341,0.006741642678208928,0.003929732932183509,0.010205768500497073,0.00874805816673925,0.010237942989434621,-0.01714511733933745,0.011529806110784723,-0.0027522046841775664,-0.0015575205147057443,-0.010426885926653426,-0.004961770519376947,-0.014034303702103047,0.0030628715486145986,-0.0035605287058180987
implied_end_date=true,-0.005416846003901806,-0.0029153669834785507,-2.4485663177461463e-05,-0.002590042744085371,0.0021037433832678627,0.005125190427222055,0.0024281649340374654,0.016413452564424256,0.019879173692794162,0.024654076848766554,0.0360533305600287,-0.0012153870247666539,-0.014281491649930936,-0.0033085606852776275,-0.014804336638943875,-0.0012609160787214306,-8.210088588556146e-05,0.01718328215041302,0.006428942890814375,-0.014767983255388079,-0.0011750513565088093,-0.0038379767731720983,-0.001483544508809534,-0.0015817158257606905,-0.0011656001475806384,-0.005556547523645184,-0.022704503152666065,-0.009538698770988807,-0.006802019876122085,0.00414624854768411,-0.010906646410092856,0.005826779414900176,-0.005957157045442764,-0.01287489009826332,0.01159566748325298,-0.0017448089432961721,-0.0006799643784473382,-0.017584227911611714,-0.0030180014616881658,-0.02281717080504565,0.0014927711606634204,-0.0065800593587144246,-0.0037219428361916864,-0.00949846572723321,-0.008907535761252746,-0.00946928455694603,0.0187896116776037,-0.008084698757271535,0.002893549172863286,0.0017690464753651672,0.010496743487646763,0.005295808137309419,0.015263057344765893,-0.0030757134531869622,0.0042190960313694915
